region,age,edu_level,sex,year,people
07 kronobergs län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,321
07 kronobergs län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,303
07 kronobergs län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,347
07 kronobergs län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,1053
07 kronobergs län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,633
07 kronobergs län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,2710
07 kronobergs län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1730
07 kronobergs län,35-44 år,"gymnasial utbildning, 3 år",män,2014,3303
07 kronobergs län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,2705
07 kronobergs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1645
07 kronobergs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1598
07 kronobergs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2419
07 kronobergs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3758
07 kronobergs län,35-44 år,forskarutbildning,män,2014,112
07 kronobergs län,35-44 år,forskarutbildning,kvinnor,2014,70
07 kronobergs län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,292
07 kronobergs län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,179
07 kronobergs län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,234
07 kronobergs län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,303
07 kronobergs län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,1673
07 kronobergs län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,752
07 kronobergs län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,5497
07 kronobergs län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,3970
07 kronobergs län,45-54 år,"gymnasial utbildning, 3 år",män,2014,1380
07 kronobergs län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,2087
07 kronobergs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1876
07 kronobergs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2011
07 kronobergs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1437
07 kronobergs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2448
07 kronobergs län,45-54 år,forskarutbildning,män,2014,114
07 kronobergs län,45-54 år,forskarutbildning,kvinnor,2014,83
07 kronobergs län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,139
07 kronobergs län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,115
07 kronobergs län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,694
07 kronobergs län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,542
07 kronobergs län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,2341
07 kronobergs län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1386
07 kronobergs län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,4055
07 kronobergs län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,4220
07 kronobergs län,55-64 år,"gymnasial utbildning, 3 år",män,2014,1296
07 kronobergs län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,1289
07 kronobergs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1513
07 kronobergs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1753
07 kronobergs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1354
07 kronobergs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,1867
07 kronobergs län,55-64 år,forskarutbildning,män,2014,77
07 kronobergs län,55-64 år,forskarutbildning,kvinnor,2014,45
07 kronobergs län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,121
07 kronobergs län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,92
07 kronobergs län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,3170
07 kronobergs län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,2201
07 kronobergs län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2014,929
07 kronobergs län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,920
07 kronobergs län,65-74 år,"gymnasial utbildning, högst 2 år",män,2014,2721
07 kronobergs län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,4062
07 kronobergs län,65-74 år,"gymnasial utbildning, 3 år",män,2014,1588
07 kronobergs län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2014,729
07 kronobergs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,989
07 kronobergs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1117
07 kronobergs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1251
07 kronobergs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,1344
07 kronobergs län,65-74 år,forskarutbildning,män,2014,81
07 kronobergs län,65-74 år,forskarutbildning,kvinnor,2014,28
07 kronobergs län,65-74 år,uppgift om utbildningsnivå saknas,män,2014,208
07 kronobergs län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2014,166
08 kalmar län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2014,167
08 kalmar län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,99
08 kalmar län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2014,4790
08 kalmar län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,4227
08 kalmar län,16-24 år,"gymnasial utbildning, högst 2 år",män,2014,484
08 kalmar län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,359
08 kalmar län,16-24 år,"gymnasial utbildning, 3 år",män,2014,6149
08 kalmar län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2014,5243
08 kalmar län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1189
08 kalmar län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1657
08 kalmar län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,211
08 kalmar län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,444
08 kalmar län,16-24 år,forskarutbildning,män,2014,0
08 kalmar län,16-24 år,forskarutbildning,kvinnor,2014,0
08 kalmar län,16-24 år,uppgift om utbildningsnivå saknas,män,2014,574
08 kalmar län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2014,392
08 kalmar län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2014,282
08 kalmar län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,246
08 kalmar län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2014,1415
08 kalmar län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,797
08 kalmar län,25-34 år,"gymnasial utbildning, högst 2 år",män,2014,1211
08 kalmar län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,850
08 kalmar län,25-34 år,"gymnasial utbildning, 3 år",män,2014,5954
08 kalmar län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2014,4245
08 kalmar län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1979
08 kalmar län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1814
08 kalmar län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1950
08 kalmar län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3693
08 kalmar län,25-34 år,forskarutbildning,män,2014,19
08 kalmar län,25-34 år,forskarutbildning,kvinnor,2014,20
08 kalmar län,25-34 år,uppgift om utbildningsnivå saknas,män,2014,362
08 kalmar län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,255
08 kalmar län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,248
08 kalmar län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,318
08 kalmar län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,1429
08 kalmar län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,779
08 kalmar län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,3609
08 kalmar län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,2317
08 kalmar län,35-44 år,"gymnasial utbildning, 3 år",män,2014,3857
08 kalmar län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,3223
08 kalmar län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1693
08 kalmar län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1751
08 kalmar län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,2469
08 kalmar län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,4248
08 kalmar län,35-44 år,forskarutbildning,män,2014,74
08 kalmar län,35-44 år,forskarutbildning,kvinnor,2014,78
08 kalmar län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,225
08 kalmar län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,149
08 kalmar län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,257
08 kalmar län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,317
08 kalmar län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,2330
08 kalmar län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1209
08 kalmar län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,7568
08 kalmar län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,5424
08 kalmar län,45-54 år,"gymnasial utbildning, 3 år",män,2014,1694
08 kalmar län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,2843
08 kalmar län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,2181
08 kalmar län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2534
08 kalmar län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1671
08 kalmar län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2840
08 kalmar län,45-54 år,forskarutbildning,män,2014,88
08 kalmar län,45-54 år,forskarutbildning,kvinnor,2014,71
08 kalmar län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,125
08 kalmar län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,74
08 kalmar län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,747
08 kalmar län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,498
08 kalmar län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,3555
08 kalmar län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,2029
08 kalmar län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,5814
08 kalmar län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6209
08 kalmar län,55-64 år,"gymnasial utbildning, 3 år",män,2014,1779
08 kalmar län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,1790
08 kalmar län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1781
08 kalmar län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,2360
08 kalmar län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1686
08 kalmar län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2371
08 kalmar län,55-64 år,forskarutbildning,män,2014,91
08 kalmar län,55-64 år,forskarutbildning,kvinnor,2014,68
08 kalmar län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,101
08 kalmar län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,72
08 kalmar län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,4919
08 kalmar län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,3552
08 kalmar län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2014,1198
08 kalmar län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1441
08 kalmar län,65-74 år,"gymnasial utbildning, högst 2 år",män,2014,4099
08 kalmar län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,6065
08 kalmar län,65-74 år,"gymnasial utbildning, 3 år",män,2014,2157
08 kalmar län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2014,969
08 kalmar län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1409
08 kalmar län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1597
08 kalmar län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1716
08 kalmar län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,1949
08 kalmar län,65-74 år,forskarutbildning,män,2014,101
08 kalmar län,65-74 år,forskarutbildning,kvinnor,2014,40
08 kalmar län,65-74 år,uppgift om utbildningsnivå saknas,män,2014,173
08 kalmar län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2014,152
09 gotlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2014,26
09 gotlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,16
09 gotlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2014,1228
09 gotlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1023
09 gotlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2014,73
09 gotlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,69
09 gotlands län,16-24 år,"gymnasial utbildning, 3 år",män,2014,1648
09 gotlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2014,1432
09 gotlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,293
09 gotlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,282
09 gotlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,36
09 gotlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,85
09 gotlands län,16-24 år,forskarutbildning,män,2014,0
09 gotlands län,16-24 år,forskarutbildning,kvinnor,2014,0
09 gotlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2014,92
09 gotlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2014,47
09 gotlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2014,47
09 gotlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,22
09 gotlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2014,297
09 gotlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,191
09 gotlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2014,211
09 gotlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,182
09 gotlands län,25-34 år,"gymnasial utbildning, 3 år",män,2014,1449
09 gotlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2014,1126
09 gotlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,408
09 gotlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,422
09 gotlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,400
09 gotlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,758
09 gotlands län,25-34 år,forskarutbildning,män,2014,3
09 gotlands län,25-34 år,forskarutbildning,kvinnor,2014,4
09 gotlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2014,52
09 gotlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,43
09 gotlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,23
09 gotlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,24
09 gotlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,356
09 gotlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,232
09 gotlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,793
09 gotlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,556
09 gotlands län,35-44 år,"gymnasial utbildning, 3 år",män,2014,942
09 gotlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,840
09 gotlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,389
09 gotlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,408
09 gotlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,629
09 gotlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,1115
09 gotlands län,35-44 år,forskarutbildning,män,2014,14
09 gotlands län,35-44 år,forskarutbildning,kvinnor,2014,10
09 gotlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,43
09 gotlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,33
09 gotlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,39
09 gotlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,40
09 gotlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,533
09 gotlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,325
09 gotlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,1810
09 gotlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1470
09 gotlands län,45-54 år,"gymnasial utbildning, 3 år",män,2014,473
09 gotlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,738
09 gotlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,438
09 gotlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,564
09 gotlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,485
09 gotlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,872
09 gotlands län,45-54 år,forskarutbildning,män,2014,27
09 gotlands län,45-54 år,forskarutbildning,kvinnor,2014,20
09 gotlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,22
09 gotlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,17
09 gotlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,422
09 gotlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,183
09 gotlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,638
09 gotlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,493
09 gotlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,1517
09 gotlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1550
09 gotlands län,55-64 år,"gymnasial utbildning, 3 år",män,2014,512
09 gotlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,491
09 gotlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,426
09 gotlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,559
09 gotlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,523
09 gotlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,752
09 gotlands län,55-64 år,forskarutbildning,män,2014,31
09 gotlands län,55-64 år,forskarutbildning,kvinnor,2014,14
09 gotlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,15
09 gotlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,16
09 gotlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,1125
09 gotlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,851
09 gotlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2014,200
09 gotlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,272
09 gotlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2014,1078
09 gotlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1473
09 gotlands län,65-74 år,"gymnasial utbildning, 3 år",män,2014,519
09 gotlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2014,216
09 gotlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,358
09 gotlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,454
09 gotlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,618
09 gotlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,636
09 gotlands län,65-74 år,forskarutbildning,män,2014,33
09 gotlands län,65-74 år,forskarutbildning,kvinnor,2014,17
09 gotlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2014,17
09 gotlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2014,12
10 blekinge län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2014,93
10 blekinge län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,66
10 blekinge län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2014,3045
10 blekinge län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,2778
10 blekinge län,16-24 år,"gymnasial utbildning, högst 2 år",män,2014,309
10 blekinge län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,270
10 blekinge län,16-24 år,"gymnasial utbildning, 3 år",män,2014,3968
10 blekinge län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2014,3037
10 blekinge län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1002
10 blekinge län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,895
10 blekinge län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,233
10 blekinge län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,325
10 blekinge län,16-24 år,forskarutbildning,män,2014,0
10 blekinge län,16-24 år,forskarutbildning,kvinnor,2014,0
10 blekinge län,16-24 år,uppgift om utbildningsnivå saknas,män,2014,451
10 blekinge län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2014,304
10 blekinge län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2014,208
10 blekinge län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,234
10 blekinge län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2014,826
10 blekinge län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,502
10 blekinge län,25-34 år,"gymnasial utbildning, högst 2 år",män,2014,893
10 blekinge län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,603
10 blekinge län,25-34 år,"gymnasial utbildning, 3 år",män,2014,3706
10 blekinge län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2014,2471
10 blekinge län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1553
10 blekinge län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1289
10 blekinge län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1603
10 blekinge län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2493
10 blekinge län,25-34 år,forskarutbildning,män,2014,20
10 blekinge län,25-34 år,forskarutbildning,kvinnor,2014,15
10 blekinge län,25-34 år,uppgift om utbildningsnivå saknas,män,2014,300
10 blekinge län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2014,186
10 blekinge län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2014,206
10 blekinge län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,219
10 blekinge län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2014,811
10 blekinge län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,533
10 blekinge län,35-44 år,"gymnasial utbildning, högst 2 år",män,2014,2155
10 blekinge län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,1316
10 blekinge län,35-44 år,"gymnasial utbildning, 3 år",män,2014,2545
10 blekinge län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2014,2257
10 blekinge län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1514
10 blekinge län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1383
10 blekinge län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1910
10 blekinge län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,3225
10 blekinge län,35-44 år,forskarutbildning,män,2014,84
10 blekinge län,35-44 år,forskarutbildning,kvinnor,2014,36
10 blekinge län,35-44 år,uppgift om utbildningsnivå saknas,män,2014,130
10 blekinge län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2014,91
10 blekinge län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2014,150
10 blekinge län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,184
10 blekinge län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2014,1107
10 blekinge län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,693
10 blekinge län,45-54 år,"gymnasial utbildning, högst 2 år",män,2014,5014
10 blekinge län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,3359
10 blekinge län,45-54 år,"gymnasial utbildning, 3 år",män,2014,1114
10 blekinge län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2014,1711
10 blekinge län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1589
10 blekinge län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1679
10 blekinge län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1445
10 blekinge län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,2088
10 blekinge län,45-54 år,forskarutbildning,män,2014,71
10 blekinge län,45-54 år,forskarutbildning,kvinnor,2014,35
10 blekinge län,45-54 år,uppgift om utbildningsnivå saknas,män,2014,82
10 blekinge län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2014,37
10 blekinge län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2014,734
10 blekinge län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2014,502
10 blekinge län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2014,1572
10 blekinge län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2014,1251
10 blekinge län,55-64 år,"gymnasial utbildning, högst 2 år",män,2014,3470
10 blekinge län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2014,3639
10 blekinge län,55-64 år,"gymnasial utbildning, 3 år",män,2014,986
10 blekinge län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2014,1021
10 blekinge län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2014,1269
10 blekinge län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2014,1465
10 blekinge län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2014,1254
10 blekinge län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2014,1605
10 blekinge län,55-64 år,forskarutbildning,män,2014,51
10 blekinge län,55-64 år,forskarutbildning,kvinnor,2014,33
10 blekinge län,55-64 år,uppgift om utbildningsnivå saknas,män,2014,51
10 blekinge län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2014,40
10 blekinge län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2014,3024
